STUDENT_ID,SCHEMA_ID,LOG_TIME,ARTEFACT_DIMENSION,ALGORITHM_DIMENSION,AGE_CATEGORY,AGE,GENDER,SESSION_ID,HARMOS_GRADE,SCHOOL_ID,CANTON_NAME,CAT_SCORE,DOMAIN
114,11,4.0,1.0,1.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),2.0,Virtual
114,12,7.0,1.0,0.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),1.0,Virtual
115,1,6.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
115,2,37.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
115,3,15.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
115,4,296.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
115,5,190.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
115,6,266.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
115,7,170.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
115,8,78.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
115,9,46.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
115,10,202.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
115,11,75.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
115,12,45.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
116,1,1.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
116,2,91.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
116,3,82.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
116,4,434.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
116,5,158.0,2.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),3.0,Virtual
116,6,14.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
116,7,116.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
116,8,139.0,1.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),3.0,Virtual
116,9,22.0,1.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),3.0,Virtual
116,10,99.0,1.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),3.0,Virtual
116,11,59.0,1.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),3.0,Virtual
116,12,86.0,1.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),3.0,Virtual
117,1,7.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
117,2,139.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
117,3,19.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
117,4,13.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
117,5,9.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
117,6,13.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
117,7,107.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
117,8,48.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
117,9,53.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
117,10,154.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
117,11,32.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
117,12,173.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
118,1,10.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
118,2,16.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
118,3,21.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
118,4,62.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
118,5,12.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
118,6,74.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
118,7,46.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
118,8,88.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
118,9,132.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
118,10,92.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
118,11,114.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
118,12,77.0,0.0,0.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),0.0,Virtual
119,1,2.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
119,2,8.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
119,3,28.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
119,4,159.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
119,5,21.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
119,6,36.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
119,7,23.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
119,8,99.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
119,9,27.0,1.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),3.0,Virtual
119,10,39.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
119,11,68.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
119,12,149.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
120,1,12.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
120,2,8.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
120,3,19.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
120,4,12.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
120,5,16.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
120,6,45.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
120,7,41.0,1.0,0.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
120,8,44.0,1.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),3.0,Virtual
120,9,77.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
120,10,69.0,1.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),3.0,Virtual
120,11,51.0,1.0,0.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
120,12,81.0,0.0,0.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),0.0,Virtual
121,1,2.0,1.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),2.0,Virtual
121,2,64.0,0.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),1.0,Virtual
121,3,41.0,0.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),1.0,Virtual
121,4,16.0,1.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),2.0,Virtual
121,5,14.0,1.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),2.0,Virtual
121,6,12.0,1.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),2.0,Virtual
121,7,56.0,0.0,2.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),2.0,Virtual
121,8,56.0,0.0,2.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),2.0,Virtual
121,9,104.0,0.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),1.0,Virtual
121,10,32.0,0.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),1.0,Virtual
121,11,48.0,0.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),1.0,Virtual
121,12,57.0,0.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),1.0,Virtual
122,1,25.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
122,2,13.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
122,3,234.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
122,4,228.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
122,5,151.0,2.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),3.0,Virtual
122,6,18.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
122,7,51.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
122,8,82.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
122,9,83.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
122,10,220.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
122,11,181.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
122,12,46.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
123,1,7.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
123,2,8.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
123,3,76.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
123,4,16.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
123,5,12.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
123,6,19.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
123,7,108.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
123,8,92.0,0.0,0.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),0.0,Virtual
123,9,155.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
123,10,40.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
123,11,118.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
123,12,71.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
124,1,3.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
124,2,7.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
124,3,182.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
124,4,50.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
124,5,22.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
124,6,28.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
124,7,83.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
124,8,89.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
124,9,211.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
124,10,24.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
124,11,48.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
124,12,86.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
125,1,10.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
125,2,33.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
125,3,35.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
125,4,448.0,2.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),3.0,Virtual
125,5,17.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
125,6,15.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
125,7,44.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
125,8,107.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
125,9,68.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
125,10,22.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
125,11,56.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
125,12,87.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
126,1,4.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
126,2,10.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
126,3,71.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
126,4,57.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
126,5,20.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
126,6,452.0,2.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),3.0,Virtual
126,7,493.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
126,8,217.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
126,9,31.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
126,10,22.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
126,11,23.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
126,12,379.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
127,1,6.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
127,2,56.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
127,3,51.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
127,4,50.0,1.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
127,5,14.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
127,6,164.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
127,7,43.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
127,8,170.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
127,9,37.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
127,10,36.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
127,11,78.0,0.0,1.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),1.0,Virtual
127,12,74.0,0.0,2.0,From 7 to 9 years old,10,Female,9,6,D,Solothurn (SO),2.0,Virtual
128,1,3.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
128,2,11.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
128,3,13.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
128,4,43.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
128,5,28.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
128,6,10.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
128,7,113.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
128,8,63.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
128,9,137.0,3.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),5.0,Virtual
128,10,36.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
128,11,21.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
128,12,51.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
129,1,13.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
129,2,18.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
129,3,21.0,1.0,0.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
129,4,55.0,1.0,0.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
129,5,20.0,1.0,0.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
129,6,29.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
129,7,46.0,1.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),3.0,Virtual
129,8,77.0,1.0,0.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
129,10,48.0,1.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),3.0,Virtual
130,1,5.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
130,2,22.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
130,3,36.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
130,4,34.0,1.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),3.0,Virtual
130,5,48.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
130,6,61.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
130,7,122.0,1.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),3.0,Virtual
130,8,54.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
130,9,61.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
130,10,80.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
130,11,75.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
130,12,83.0,1.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),3.0,Virtual
131,1,4.0,1.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
131,2,48.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
131,3,15.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
131,4,146.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
131,5,19.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
131,6,14.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
131,7,62.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
131,8,93.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
131,9,210.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
131,10,29.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
131,11,62.0,0.0,1.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),1.0,Virtual
131,12,73.0,0.0,2.0,From 7 to 9 years old,10,Male,9,6,D,Solothurn (SO),2.0,Virtual
132,1,24.0,0.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),1.0,Virtual
132,2,25.0,0.0,2.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),2.0,Virtual
132,3,16.0,0.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),1.0,Virtual
132,4,28.0,0.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),1.0,Virtual
132,5,9.0,1.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),2.0,Virtual
132,6,20.0,0.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),1.0,Virtual
132,7,29.0,0.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),1.0,Virtual
132,8,40.0,0.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),1.0,Virtual
132,9,44.0,0.0,0.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),0.0,Virtual
132,10,35.0,0.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),1.0,Virtual
132,11,42.0,0.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),1.0,Virtual
132,12,54.0,0.0,1.0,From 7 to 9 years old,9,Female,9,6,D,Solothurn (SO),1.0,Virtual
