ALGORITHM_ID,SCHEMA_ID,ALGORITHM,ALGORITHM_DIMENSION,PAINTUPMONOCHROMATIC,PAINTDIAGONALUPLEFTPOLYCHROMATIC,PAINTZIGZAGLEFTDOWNUPMONOCHROMATIC,PAINTRIGHTPOLYCHROMATIC,PAINTLDOWNRIGHTMONOCHROMATIC,PAINTDIAGONALUPLEFTMONOCHROMATIC,PAINTZIGZAGRIGHTUPDOWNMONOCHROMATIC,PAINTUPPOLYCHROMATIC,COPY,MIRRORCROSSVERTICAL,PAINTLUPRIGHTMONOCHROMATIC,PAINTZIGZAGDOWNLEFTRIGHTMONOCHROMATIC,PAINTDOT,PAINTLEFTPOLYCHROMATIC,PAINTCUSTOMPATTERNMONOCHROMATIC,PAINTZIGZAGDOWNRIGHTLEFTPOLYCHROMATIC,PAINTLRIGHTUPMONOCHROMATIC,PAINTZIGZAGDOWNRIGHTLEFTMONOCHROMATIC,PAINTLRIGHTDOWNMONOCHROMATIC,PAINTSQUARELEFTUPRIGHTMONOCHROMATIC,PAINTSQUAREDOWNRIGHTUPMONOCHROMATIC,PAINTLDOWNLEFTMONOCHROMATIC,PAINTZIGZAGUPRIGHTLEFTMONOCHROMATIC,PAINTSQUARELEFTDOWNRIGHTPOLYCHROMATIC,PAINTZIGZAGUPLEFTRIGHTPOLYCHROMATIC,PAINTSQUARERIGHTDOWNLEFTMONOCHROMATIC,PAINTLRIGHTDOWNPOLYCHROMATIC,MIRRORCROSSHORIZONTAL,PAINTZIGZAGRIGHTUPDOWNPOLYCHROMATIC,PAINTDOWNPOLYCHROMATIC,PAINTZIGZAGRIGHTDOWNUPMONOCHROMATIC,PAINTDOWNMONOCHROMATIC,PAINTZIGZAGLEFTUPDOWNMONOCHROMATIC,PAINTSQUARERIGHTUPLEFTMONOCHROMATIC,PAINTSQUAREDOWNRIGHTUPPOLYCHROMATIC,PAINTSQUAREUPRIGHTDOWNPOLYCHROMATIC,PAINTLLEFTUPMONOCHROMATIC,PAINTSQUAREUPLEFTDOWNMONOCHROMATIC,PAINTLUPLEFTMONOCHROMATIC,PAINTSQUARERIGHTUPLEFTPOLYCHROMATIC,PAINTSQUARERIGHTDOWNLEFTPOLYCHROMATIC,PAINTDIAGONALUPRIGHTPOLYCHROMATIC,PAINTLDOWNLEFTPOLYCHROMATIC,PAINTCUSTOMPATTERNPOLYCHROMATIC,PAINTSQUARELEFTUPRIGHTPOLYCHROMATIC,PAINTRIGHTMONOCHROMATIC,PAINTLUPLEFTPOLYCHROMATIC,PAINTZIGZAGUPRIGHTLEFTPOLYCHROMATIC,PAINTSQUAREUPRIGHTDOWNMONOCHROMATIC,MIRRORCELLSHORIZONTAL,PAINTDIAGONALDOWNLEFTMONOCHROMATIC,PAINTLLEFTDOWNPOLYCHROMATIC,PAINTLDOWNRIGHTPOLYCHROMATIC,MIRRORCOMMANDSVERTICAL,PAINTDIAGONALDOWNRIGHTPOLYCHROMATIC,PAINTLLEFTDOWNMONOCHROMATIC,PAINTSQUAREUPLEFTDOWNPOLYCHROMATIC,PAINTLLEFTUPPOLYCHROMATIC,PAINTDIAGONALDOWNLEFTPOLYCHROMATIC,PAINTZIGZAGLEFTDOWNUPPOLYCHROMATIC,MIRRORCELLSVERTICAL,PAINTSQUAREDOWNLEFTUPPOLYCHROMATIC,PAINTDIAGONALDOWNRIGHTMONOCHROMATIC,PAINTSQUARELEFTDOWNRIGHTMONOCHROMATIC,PAINTZIGZAGRIGHTDOWNUPPOLYCHROMATIC,PAINTDIAGONALUPRIGHTMONOCHROMATIC,PAINTLEFTMONOCHROMATIC,PAINTSQUAREDOWNLEFTUPMONOCHROMATIC,FILLEMPTY,PAINTZIGZAGLEFTUPDOWNPOLYCHROMATIC,REPEAT,PAINTLRIGHTUPPOLYCHROMATIC,PAINTLUPRIGHTPOLYCHROMATIC,MIRRORCOMMANDSHORIZONTAL,PAINTZIGZAGDOWNLEFTRIGHTPOLYCHROMATIC,PAINTZIGZAGUPLEFTRIGHTMONOCHROMATIC,ALGORITHM_TYPE
120,6,"go(d1),paint({blue},2,right),go(f4),paint({green},3,down),go(d6),paint({green},2,left),go(c1),paint({yellow},5,l right down),go(c6),paint({red},5,l left down)",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1D
121,6,"go(d1),paint({blue,green},6,right),go(f3),paint({blue},3,down),go(f4),paint({green},3,down),go(c1),paint({yellow,red},6,right),go(c4),paint({red},3,down),go(c3),paint({yellow},3,down)",2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
122,7,"go(c1),paint({red},4,diagonal up right),go(c3),paint({red},2,diagonal up right),go(a3),paint({red},4,diagonal up right),paint({yellow},{f3,e4,d5,c6,c4,d3,d1,c2,b3,a4})",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1D
123,7,"go(f4),go(f4),paint(red),go(e3),paint(red),go(d2),paint(red),go(c1),paint(red),go(c3),paint(red),go(d4),paint(red),go(d6),paint(red),go(c5),paint(red),go(b4),paint(red),go(f3),paint(yellow),go(e4),paint(yellow),go(d3),paint(yellow),go(d1),paint(yellow),go(c2),paint(yellow),go(c4),paint(yellow),go(d5),paint(yellow),go(c6),paint(yellow),go(c4),paint(yellow),go(b3),paint(yellow),go(a4),paint(yellow)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
124,7,"go(c1),paint({red},2,zig-zag up right left),go(e3),paint({red},2,diagonal up right),go(b4),paint({red},2,diagonal down left),fill_empty(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1D
125,7,"go(e4),paint(yellow),go(f3),paint(yellow),go(e3),paint(red),go(f4),paint(red),go(d1),paint(yellow),go(d3),paint(yellow),go(d2),paint(red),go(d4),paint(red),go(d6),paint(red),go(d5),paint(yellow),go(c2),paint(yellow),go(c4),paint(yellow),go(c6),paint(yellow),go(b3),paint(yellow),go(a4),paint(yellow),go(a3),paint(red),go(b4),paint(red),go(c1),paint(red),go(c3),paint(red),go(c5),paint(red)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
126,7,"go(b4),paint({red},2,diagonal down left),go(e3),paint({red},2,diagonal up right),fill_empty(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1D
127,7,"go(f3),paint({yellow},:,zig-zag down right left),go(f4),paint({red},:,zig-zag down left right),go(c1),paint({red},:,zig-zag right up down),fill_empty(yellow)",1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1D
128,7,"paint({red},{c1,d2,e3,e4,f4}),go(c3),paint({red},2,diagonal up right),go(a3),paint({red},4,diagonal up right),go(f3),paint(yellow),go(e4),paint(yellow),go(f3),paint(yellow),paint({yellow},{d1,c2,d3,d4,c4,c5,d5,c6}),go(d4),paint(red),go(c5),paint(red),go(a4),paint(red),go(b3),paint(yellow),go(a4),paint(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1D
129,7,"paint({red},{c1,d2,e3,f4,a3,b4,c5,d6}),go(c3),paint({red},2,diagonal up right),go(d1),paint({yellow},6,zig-zag right down up),paint({yellow},{f3,e4,d3,c4,b4,b3,a4}),go(b4),paint(red)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1D
130,7,"go(c1),paint({red},:,zig-zag right up down),go(d1),paint({yellow},6,zig-zag right down up),go(b3),mirror({paint({yellow,red},4,square right down left)},horizontal)",2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2D
131,7,"go(d1),paint({yellow,red},2,down),go(d2),paint({yellow,red},2,down)",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
132,7,"go(f4),paint({red},6,zig-zag down left right),go(c5),paint({red},2,diagonal up right),go(d2),paint({red},2,diagonal down left),fill_empty(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1D
133,7,"go(c1),paint({red},4,diagonal up right),go(d4),paint({red},2,diagonal down right),go(d6),paint(red),go(c5),paint(red),go(b4),paint(red),go(a3),paint(red),go(c3),paint(red),go(f3),paint(yellow),go(e4),paint(yellow),go(d3),paint(yellow),go(d5),paint(yellow),go(d1),paint(yellow),go(c2),paint(yellow),go(a4),paint(yellow),go(b3),paint(yellow),go(c4),paint(yellow),go(c6),paint(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1D
134,7,"go(a3),paint({red},4,diagonal up right),go(a4),paint({yellow},6,zig-zag up left right),paint({yellow},{d5,c6,c4,d3,c2,d1}),go(c1),paint({red},4,diagonal up right),paint({red},{c2,d3,c3,d4}),go(c2),paint({yellow},3,diagonal up right)",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1D
135,7,"go(c1),paint({red},4,diagonal up right),go(c5),paint({yellow},3,diagonal up left),go(d6),paint(red),go(c3),paint({red},2,diagonal down right),go(a3),paint(red),fill_empty(yellow)",1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,1D
136,7,"go(f4),paint(red),go(e3),paint(red),go(d2),paint(red),go(c1),paint(red),go(f3),paint(yellow),go(e4),paint(yellow),go(d5),paint(yellow),go(c6),paint(yellow),go(c3),paint(red),go(d4),paint(red),go(c5),paint(red),go(d6),paint(red),go(b4),paint(red),fill_empty(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1D
137,7,"go(c1),paint({red},4,diagonal up right),go(c3),paint({red},2,diagonal up right),go(a3),paint({red},4,diagonal up right),paint({yellow},{d1,c2,b3,b4,a4}),go(b4),paint(red),go(d3),paint({yellow},2,diagonal down right),go(f3),paint({yellow},4,diagonal down right)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1D
138,7,"go(c1),paint({red},4,diagonal up right),go(a3),paint({red},4,diagonal up right),go(c3),paint({red},2,diagonal up right)",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1D
139,7,"go(c1),paint({red},:,diagonal up right),go(c3),paint({red},:,diagonal up right),go(a3),paint({red},:,diagonal up right),fill_empty(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1D
140,7,"go(c5),paint({yellow,red},2,up)",2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
141,7,"go(f4),paint(red),go(e3),paint(red),go(d2),paint(red),go(c1),paint(red),go(d4),paint(red),go(c3),paint(red),go(c5),paint(red),go(d6),paint(red),go(a3),paint(red),go(f3),paint(yellow),go(e4),paint(yellow),go(d1),paint(yellow),go(c2),paint(yellow),go(d3),paint(yellow),go(d5),paint(yellow),go(c6),paint(yellow),go(c4),paint(yellow),go(b3),paint(yellow),go(b4),paint(yellow),go(a4),paint(yellow)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
142,7,"go(c1),paint({red},4,diagonal up right),go(e4),paint(red),go(e4),paint({red},2,diagonal down right),go(e4),paint(yellow),go(d5),paint({red},2,diagonal down right),go(f3),paint(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1D
143,7,"go(c1),paint(red),go(c1),paint({red},4,diagonal up right),go(d1),paint({yellow},2,diagonal down right),go(d3),paint(yellow),go(e4),paint(yellow),go(f3),paint(yellow),go(c3),paint(yellow),go(d4),paint({yellow},3,zig-zag right down up),go(e4),paint({yellow},2,diagonal up left),go(b4),paint({red},2,diagonal down left),go(a4),paint({yellow},2,diagonal up left)",1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1D
144,7,"go(c1),paint({red},6,zig-zag right up down),go(c6),paint({yellow},6,zig-zag left up down),go(c6),paint({yellow},4,diagonal up left),go(c1),paint({red},4,diagonal up right),go(b4),paint({red},2,diagonal down left),go(b3),paint({yellow},2,diagonal down right)",1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1D
145,8,"paint({red},{f4,e3,d2,c1,c3,d4,d6,c5,b4,a3}),go(f3),paint(yellow),go(d1),paint(yellow),go(d3),paint(yellow),go(d5),paint(yellow),go(b3),paint(yellow),go(e4),paint(blue),go(c2),paint(blue),go(c4),paint(blue),go(c6),paint(blue),go(a4),paint(blue)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
146,8,"go(f3),paint(yellow),go(d3),paint(yellow),go(d1),paint(yellow),go(b3),paint(yellow),go(d5),paint(yellow),go(d6),paint(red),go(c5),paint(red),go(d4),paint(red),go(b4),paint(red),go(c3),paint(red),go(d2),paint(red),go(c1),paint(red),go(c5),paint(red),go(e3),paint(red),go(f4),paint(red),go(a3),paint(red),go(e4),paint(blue),go(c2),paint(blue),go(c4),paint(blue),go(c6),paint(blue),go(a4),paint(blue),go(d1),paint(yellow),go(f3),paint(yellow),go(d3),paint(yellow),go(d5),paint(yellow),go(b3),paint(yellow)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
147,8,"go(f4),paint({red},4,diagonal down left),go(f3),paint(yellow),go(d1),paint({yellow,red},6,right),go(c1),paint({red,blue},6,right),go(b4),paint({red},2,diagonal down left),go(b3),paint(yellow),go(a4),paint(blue),go(e4),paint(blue)",2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
148,8,"go(f3),paint(yellow),go(c1),paint({red},6,zig-zag right up down),go(b4),paint({red},2,diagonal down left),go(e3),paint({red},2,diagonal up right),go(d1),paint(yellow),go(d3),paint(yellow),go(d5),paint(yellow),go(b3),paint(yellow),fill_empty(blue)",1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1D
149,8,"go(f3),paint({yellow,blue},:,zig-zag down right left),go(f4),paint({red},:,zig-zag down left right),go(c1),paint({red},:,zig-zag left up down),go(d1),paint({yellow,blue},:,zig-zag right down up)",2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2D
150,8,"go(c1),paint({red},6,zig-zag right up down),go(e3),paint(red),go(f4),paint(red),go(b4),paint(red),go(a3),paint(red),go(b3),paint(yellow),go(d1),paint(yellow),go(d3),paint(yellow),go(d5),paint(yellow),go(f3),paint(yellow),fill_empty(blue)",1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1D
151,8,"fill_empty(red),copy({paint(yellow)},{d1,d3,b3,d5,f3}),copy({paint(blue)},{e4,c2,c4,c6,a4})",2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2D
152,8,"go(a3),paint({red},4,diagonal up right),go(a4),paint(blue),go(c6),paint(blue),go(c4),paint(blue),go(e4),paint(blue),go(c2),paint(blue),go(b4),paint({red},5,zig-zag up left right),go(f3),paint(yellow),go(d3),paint(yellow),go(d5),paint(yellow),go(d1),paint(yellow),go(b3),paint(yellow),go(c1),paint({red},2,diagonal up right)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1D
153,8,"go(a3),paint({red},:,zig-zag down right left),go(c6),paint(blue),go(c4),paint(blue),go(e4),paint(blue),go(a4),paint(blue),go(c2),paint(blue),go(c1),paint({red},:,zig-zag right up down),fill_empty(yellow)",1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1D
154,8,"go(f3),paint(yellow),go(c1),paint({red},4,diagonal up right),go(d1),paint({yellow,red},:,right),go(f4),paint({red,blue},:,down),go(f3),paint({yellow,red},:,down),go(c1),paint({red,blue},:,right)",2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2D
155,8,"go(f4),paint(red),go(e3),paint(red),go(d2),paint(red),go(c1),paint(red),go(d3),paint(red),go(d3),paint(yellow),go(c3),paint(red),go(d4),paint(red),go(c5),paint(red),go(d6),paint(red),go(b4),paint(red),go(a3),paint(red),fill_empty(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1D
156,8,"go(c1),paint({red},4,diagonal up right),go(c3),paint({red},2,diagonal up right),go(a3),paint({red},4,diagonal up right),go(a4),paint(blue),go(c6),paint(blue),go(c4),paint(blue),go(e4),paint(blue),go(c2),paint(blue),fill_empty(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1D
157,8,"go(f4),paint({red},:,diagonal down left),go(d4),paint({red},:,diagonal up right),go(d6),paint({red},:,diagonal down left),go(c2),paint(blue),go(e4),paint(blue),go(c4),paint(blue),go(c6),paint(blue),go(a4),paint(blue),fill_empty(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1D
158,8,"go(f4),paint({red},:,diagonal down left),go(a3),paint({red},:,diagonal down left),paint({red},2,diagonal up right),go(d5),paint(yellow),go(d3),paint(yellow),go(d1),paint(yellow),go(b3),paint(yellow),go(f3),paint(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1D
159,8,"go(f4),paint({red,blue},2,down),go(f3),paint({yellow,red},2,down),go(d1),paint({yellow,red},2,right),go(c1),paint({red,blue},2,right)",2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
160,8,"go(d4),paint(blue)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
161,8,"go(a3),paint(red),go(b4),paint(red),go(c5),paint(red),go(c3),paint(red),go(c1),paint(red),go(d6),paint(red),go(d2),paint(red),go(e3),paint(red),go(f4),paint(red),go(f3),paint(yellow),go(d5),paint(yellow),go(b3),paint(yellow),go(d1),paint(yellow),go(d3),paint(yellow),go(e4),paint(blue),go(d4),paint(blue),go(c4),paint(blue),go(c2),paint(blue),go(a4),paint(blue),go(c6),paint(blue)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
